Ticker,Cambio(%) 1_dia,Fecha
POOL,-1,23-dic-20
PPG,-1,23-dic-20
PPL,1,23-dic-20
PRGO,-1,23-dic-20
PRU,1,23-dic-20
PSA,-1,23-dic-20
PSX,1,23-dic-20
PVH,1,23-dic-20
PWR,1,23-dic-20
PXD,1,23-dic-20
PYPL,-1,23-dic-20
QCOM,1,23-dic-20
QRVO,1,23-dic-20
RCL,1,23-dic-20
RE,1,23-dic-20
REG,-1,23-dic-20
REGN,1,23-dic-20
RF,1,23-dic-20
RHI,1,23-dic-20
RJF,1,23-dic-20
RL,1,23-dic-20
RMD,-1,23-dic-20
ROK,1,23-dic-20
ROL,-1,23-dic-20
ROP,1,23-dic-20
ROST,1,23-dic-20
RSG,-1,23-dic-20
RTX,1,23-dic-20
SBAC,-1,23-dic-20
SBUX,-1,23-dic-20
SCHW,1,23-dic-20
SEE,1,23-dic-20
SHW,-1,23-dic-20
SIVB,1,23-dic-20
SJM,1,23-dic-20
SLB,1,23-dic-20
SLG,1,23-dic-20
SNA,1,23-dic-20
SNPS,-1,23-dic-20
SO,-1,23-dic-20
SPG,-1,23-dic-20
SPGI,-1,23-dic-20
SRE,-1,23-dic-20
STE,1,23-dic-20
STT,1,23-dic-20
STX,-1,23-dic-20
STZ,1,23-dic-20
SWK,-1,23-dic-20
SWKS,1,23-dic-20
SYF,1,23-dic-20
SYK,1,23-dic-20
SYY,1,23-dic-20
T,1,23-dic-20
TAP,1,23-dic-20
TDG,1,23-dic-20
TDY,1,23-dic-20
TEL,1,23-dic-20
TER,-1,23-dic-20
TFC,1,23-dic-20
TFX,1,23-dic-20
TGT,1,23-dic-20
TIF,0,23-dic-20
TJX,1,23-dic-20
TMO,-1,23-dic-20
TMUS,-1,23-dic-20
TPR,1,23-dic-20
TROW,1,23-dic-20
TRV,1,23-dic-20
TSCO,-1,23-dic-20
TSN,1,23-dic-20
TT,-1,23-dic-20
TTWO,-1,23-dic-20
TWTR,-1,23-dic-20
TXN,-1,23-dic-20
TXT,1,23-dic-20
TYL,-1,23-dic-20
UA,1,23-dic-20
UAA,1,23-dic-20
UAL,1,23-dic-20
UDR,-1,23-dic-20
UHS,1,23-dic-20
ULTA,1,23-dic-20
UNH,1,23-dic-20
UNM,1,23-dic-20
UNP,-1,23-dic-20
UPS,-1,23-dic-20
URI,1,23-dic-20
USB,1,23-dic-20
V,-1,23-dic-20
VAR,1,23-dic-20
VFC,1,23-dic-20
VIAC,1,23-dic-20
VLO,1,23-dic-20
VMC,-1,23-dic-20
VNO,1,23-dic-20
VNT,1,23-dic-20
VRSK,-1,23-dic-20
VRSN,-1,23-dic-20
VRTX,1,23-dic-20
VTR,-1,23-dic-20
VZ,-1,23-dic-20
WAB,1,23-dic-20
WAT,1,23-dic-20
WBA,1,23-dic-20
WDC,1,23-dic-20
WEC,-1,23-dic-20
WELL,-1,23-dic-20
WFC,1,23-dic-20
WHR,1,23-dic-20
WLTW,-1,23-dic-20
WM,-1,23-dic-20
WMB,1,23-dic-20
WMT,-1,23-dic-20
WRB,1,23-dic-20
WRK,1,23-dic-20
WST,-1,23-dic-20
WU,-1,23-dic-20
WY,1,23-dic-20
WYNN,1,23-dic-20
XEL,-1,23-dic-20
XLNX,-1,23-dic-20
XOM,1,23-dic-20
XRAY,-1,23-dic-20
XRX,1,23-dic-20
XYL,1,23-dic-20
YUM,-1,23-dic-20
ZBH,-1,23-dic-20
ZBRA,-1,23-dic-20
ZION,1,23-dic-20
ZTS,-1,23-dic-20
AAPL,-1,23-dic-20
ADBE,-1,23-dic-20
ADI,-1,23-dic-20
ADP,-1,23-dic-20
ADSK,-1,23-dic-20
ALGN,-1,23-dic-20
ALXN,-1,23-dic-20
AMAT,-1,23-dic-20
AMD,-1,23-dic-20
AMGN,1,23-dic-20
AMZN,-1,23-dic-20
ANSS,-1,23-dic-20
ASML,-1,23-dic-20
ATVI,1,23-dic-20
AVGO,-1,23-dic-20
BIDU,1,23-dic-20
BIIB,1,23-dic-20
BKNG,1,23-dic-20
BMRN,-1,23-dic-20
CDNS,-1,23-dic-20
CDW,-1,23-dic-20
CERN,1,23-dic-20
CHKP,1,23-dic-20
CHTR,1,23-dic-20
CMCSA,1,23-dic-20
COST,-1,23-dic-20
CPRT,1,23-dic-20
CSCO,-1,23-dic-20
CSX,1,23-dic-20
CTAS,-1,23-dic-20
CTSH,-1,23-dic-20
CTXS,-1,23-dic-20
DLTR,-1,23-dic-20
DOCU,-1,23-dic-20
DXCM,1,23-dic-20
EA,1,23-dic-20
EBAY,-1,23-dic-20
EXC,-1,23-dic-20
EXPE,1,23-dic-20
FAST,-1,23-dic-20
FB,1,23-dic-20
FISV,1,23-dic-20
FOX,1,23-dic-20
FOXA,1,23-dic-20
GILD,1,23-dic-20
GOOG,1,23-dic-20
GOOGL,1,23-dic-20
IDXX,-1,23-dic-20
ILMN,-1,23-dic-20
INCY,-1,23-dic-20
INTC,1,23-dic-20
INTU,-1,23-dic-20
ISRG,-1,23-dic-20
JD,1,23-dic-20
KHC,1,23-dic-20
KLAC,-1,23-dic-20
LBTYA,1,23-dic-20
LBTYK,1,23-dic-20
LRCX,-1,23-dic-20
LULU,-1,23-dic-20
MAR,1,23-dic-20
MCHP,-1,23-dic-20
MDLZ,1,23-dic-20
MELI,-1,23-dic-20
MNST,1,23-dic-20
MRNA,1,23-dic-20
MSFT,-1,23-dic-20
MU,-1,23-dic-20
MXIM,-1,23-dic-20
NFLX,-1,23-dic-20
NTES,1,23-dic-20
NVDA,-1,23-dic-20
NXPI,1,23-dic-20
ORLY,1,23-dic-20
PAYX,-1,23-dic-20
PCAR,1,23-dic-20
PDD,1,23-dic-20
PEP,1,23-dic-20
PYPL,-1,23-dic-20
QCOM,1,23-dic-20
REGN,1,23-dic-20
ROST,1,23-dic-20
SBUX,-1,23-dic-20
SGEN,-1,23-dic-20
SIRI,0,23-dic-20
SNPS,-1,23-dic-20
SPLK,1,23-dic-20
SWKS,1,23-dic-20
TCOM,-1,23-dic-20
TMUS,-1,23-dic-20
TSLA,1,23-dic-20
TTWO,-1,23-dic-20
TXN,-1,23-dic-20
ULTA,1,23-dic-20
VRSK,-1,23-dic-20
VRSN,-1,23-dic-20
VRTX,1,23-dic-20
WBA,1,23-dic-20
WDAY,-1,23-dic-20
WDC,1,23-dic-20
XEL,-1,23-dic-20
XLNX,-1,23-dic-20
ZM,-1,23-dic-20
AAPL,-1,23-dic-20
AXP,1,23-dic-20
BA,1,23-dic-20
CAT,1,23-dic-20
CSCO,-1,23-dic-20
CVX,1,23-dic-20
DIS,1,23-dic-20
DOW,1,23-dic-20
GS,1,23-dic-20
HD,-1,23-dic-20
IBM,1,23-dic-20
INTC,1,23-dic-20
JNJ,-1,23-dic-20
JPM,1,23-dic-20
KO,1,23-dic-20
MCD,1,23-dic-20
MMM,-1,23-dic-20
MRK,1,23-dic-20
MSFT,-1,23-dic-20
NKE,-1,23-dic-20
PFE,1,23-dic-20
PG,-1,23-dic-20
RTX,1,23-dic-20
TRV,1,23-dic-20
UNH,1,23-dic-20
V,-1,23-dic-20
VZ,-1,23-dic-20
WBA,1,23-dic-20
WMT,-1,23-dic-20
XOM,1,23-dic-20
A,1,24-dic-20
AAL,-1,24-dic-20
AAP,1,24-dic-20
AAPL,1,24-dic-20
ABBV,-1,24-dic-20
ABC,-1,24-dic-20
ABMD,-1,24-dic-20
ABT,1,24-dic-20
ACN,-1,24-dic-20
ADBE,1,24-dic-20
ADI,1,24-dic-20
ADM,1,24-dic-20
ADP,1,24-dic-20
ADSK,1,24-dic-20
AEE,1,24-dic-20
AEP,1,24-dic-20
AES,-1,24-dic-20
AFL,1,24-dic-20
AIG,-1,24-dic-20
AIV,-1,24-dic-20
AIZ,1,24-dic-20
AJG,1,24-dic-20
AKAM,1,24-dic-20
ALB,-1,24-dic-20
ALGN,1,24-dic-20
ALK,1,24-dic-20
ALL,1,24-dic-20
ALLE,1,24-dic-20
ALXN,-1,24-dic-20
AMAT,1,24-dic-20
AMCR,1,24-dic-20
AMD,1,24-dic-20
AME,1,24-dic-20
AMGN,-1,24-dic-20
AMP,1,24-dic-20
AMT,1,24-dic-20
AMZN,-1,24-dic-20
ANET,1,24-dic-20
ANSS,1,24-dic-20
ANTM,1,24-dic-20
AON,1,24-dic-20
AOS,1,24-dic-20
APA,-1,24-dic-20
APD,1,24-dic-20
APH,1,24-dic-20
APTV,1,24-dic-20
ARE,1,24-dic-20
ATO,1,24-dic-20
ATVI,1,24-dic-20
AVB,1,24-dic-20
AVGO,1,24-dic-20
AVY,1,24-dic-20
AWK,1,24-dic-20
AXP,1,24-dic-20
AZO,1,24-dic-20
BA,-1,24-dic-20
BAC,-1,24-dic-20
BAX,1,24-dic-20
BBY,1,24-dic-20
BDX,1,24-dic-20
BEN,1,24-dic-20
BF.B,1,24-dic-20
BIIB,-1,24-dic-20
BIO,1,24-dic-20
BK,1,24-dic-20
BKNG,-1,24-dic-20
BKR,-1,24-dic-20
BLK,1,24-dic-20
BLL,1,24-dic-20
BMY,1,24-dic-20
BR,1,24-dic-20
BRK.B,1,24-dic-20
BSX,1,24-dic-20
BWA,-1,24-dic-20
BXP,1,24-dic-20
C,-1,24-dic-20
CAG,-1,24-dic-20
CAH,-1,24-dic-20
CARR,-1,24-dic-20
CAT,1,24-dic-20
CB,-1,24-dic-20
CBOE,1,24-dic-20
CBRE,1,24-dic-20
CCI,1,24-dic-20
CCL,-1,24-dic-20
CDNS,1,24-dic-20
CDW,-1,24-dic-20
CE,1,24-dic-20
CERN,1,24-dic-20
CF,1,24-dic-20
CFG,-1,24-dic-20
CHD,-1,24-dic-20
CHRW,1,24-dic-20
CHTR,1,24-dic-20
CI,-1,24-dic-20
CINF,-1,24-dic-20
CL,1,24-dic-20
CLX,1,24-dic-20
CMA,-1,24-dic-20
CMCSA,1,24-dic-20
CME,-1,24-dic-20
CMG,1,24-dic-20
CMI,1,24-dic-20
CMS,1,24-dic-20
CNC,-1,24-dic-20
CNP,1,24-dic-20
COF,1,24-dic-20
COG,-1,24-dic-20
COO,1,24-dic-20
COP,-1,24-dic-20
COST,1,24-dic-20
CPB,1,24-dic-20
CPRT,1,24-dic-20
CRM,-1,24-dic-20
CSCO,1,24-dic-20
CSX,1,24-dic-20
CTAS,-1,24-dic-20
CTLT,1,24-dic-20
CTSH,1,24-dic-20
CTVA,1,24-dic-20
CTXS,1,24-dic-20
CVS,-1,24-dic-20
CVX,-1,24-dic-20
CXO,-1,24-dic-20
D,1,24-dic-20
DAL,-1,24-dic-20
DD,1,24-dic-20
DE,1,24-dic-20
DFS,-1,24-dic-20
DG,1,24-dic-20
DGX,-1,24-dic-20
DHI,1,24-dic-20
DHR,1,24-dic-20
DIS,1,24-dic-20
DISCA,1,24-dic-20
DISCK,1,24-dic-20
DISH,1,24-dic-20
DLR,1,24-dic-20
DLTR,1,24-dic-20
DOV,1,24-dic-20
DOW,1,24-dic-20
DPZ,-1,24-dic-20
DRE,1,24-dic-20
DRI,-1,24-dic-20
DTE,1,24-dic-20
DUK,1,24-dic-20
DVA,1,24-dic-20
DVN,-1,24-dic-20
DXC,1,24-dic-20
DXCM,-1,24-dic-20
EA,1,24-dic-20
EBAY,-1,24-dic-20
ECL,1,24-dic-20
ED,1,24-dic-20
EFX,1,24-dic-20
EIX,1,24-dic-20
EL,1,24-dic-20
EMN,1,24-dic-20
EMR,-1,24-dic-20
EOG,-1,24-dic-20
EQIX,1,24-dic-20
EQR,1,24-dic-20
ES,1,24-dic-20
ESS,1,24-dic-20
ETN,1,24-dic-20
ETR,-1,24-dic-20
ETSY,1,24-dic-20
EVRG,1,24-dic-20
EW,1,24-dic-20
EXC,1,24-dic-20
EXPD,1,24-dic-20
EXPE,1,24-dic-20
EXR,1,24-dic-20
F,-1,24-dic-20
FANG,1,24-dic-20
FAST,1,24-dic-20
FB,-1,24-dic-20
FBHS,1,24-dic-20
FCX,-1,24-dic-20
FDX,-1,24-dic-20
FE,1,24-dic-20
FFIV,-1,24-dic-20
FIS,1,24-dic-20
FISV,1,24-dic-20
FITB,-1,24-dic-20
FLIR,1,24-dic-20
FLS,-1,24-dic-20
FLT,1,24-dic-20
FMC,1,24-dic-20
FOX,1,24-dic-20
FOXA,1,24-dic-20
FRC,1,24-dic-20
FRT,1,24-dic-20
FTI,-1,24-dic-20
FTNT,-1,24-dic-20
FTV,1,24-dic-20
GD,1,24-dic-20
GE,-1,24-dic-20
GILD,-1,24-dic-20
GIS,1,24-dic-20
GL,-1,24-dic-20
GLW,-1,24-dic-20
GM,-1,24-dic-20
GOOG,1,24-dic-20
GOOGL,1,24-dic-20
GPC,-1,24-dic-20
GPN,1,24-dic-20
GPS,-1,24-dic-20
GRMN,-1,24-dic-20
GS,-1,24-dic-20
GWW,1,24-dic-20
HAL,-1,24-dic-20
HAS,1,24-dic-20
HBAN,-1,24-dic-20
HBI,-1,24-dic-20
HCA,-1,24-dic-20
HD,1,24-dic-20
HES,-1,24-dic-20
HFC,-1,24-dic-20
HIG,1,24-dic-20
HII,-1,24-dic-20
HLT,1,24-dic-20
HOLX,-1,24-dic-20
HON,-1,24-dic-20
HPE,1,24-dic-20
HPQ,1,24-dic-20
HRL,-1,24-dic-20
HSIC,-1,24-dic-20
HST,1,24-dic-20
HSY,1,24-dic-20
HUM,-1,24-dic-20
HWM,-1,24-dic-20
IBM,1,24-dic-20
ICE,1,24-dic-20
IDXX,1,24-dic-20
IEX,1,24-dic-20
IFF,-1,24-dic-20
ILMN,1,24-dic-20
INCY,-1,24-dic-20
INFO,1,24-dic-20
INTC,1,24-dic-20
INTU,1,24-dic-20
IP,1,24-dic-20
IPG,0,24-dic-20
IPGP,1,24-dic-20
IQV,1,24-dic-20
IR,1,24-dic-20
IRM,1,24-dic-20
ISRG,-1,24-dic-20
IT,1,24-dic-20
ITW,1,24-dic-20
IVZ,1,24-dic-20
J,1,24-dic-20
JBHT,-1,24-dic-20
JCI,1,24-dic-20
JKHY,1,24-dic-20
JNJ,1,24-dic-20
JNPR,1,24-dic-20
JPM,-1,24-dic-20
K,1,24-dic-20
KEY,-1,24-dic-20
KEYS,1,24-dic-20
KHC,1,24-dic-20
KIM,1,24-dic-20
KLAC,1,24-dic-20
KMB,1,24-dic-20
KMI,0,24-dic-20
KMX,-1,24-dic-20
KO,1,24-dic-20
KR,1,24-dic-20
KSU,1,24-dic-20
L,-1,24-dic-20
LB,-1,24-dic-20
LDOS,-1,24-dic-20
LEG,1,24-dic-20
LEN,1,24-dic-20
LH,-1,24-dic-20
LHX,-1,24-dic-20
LIN,1,24-dic-20
LKQ,1,24-dic-20
LLY,1,24-dic-20
LMT,1,24-dic-20
LNC,-1,24-dic-20
LNT,1,24-dic-20
LOW,1,24-dic-20
LRCX,1,24-dic-20
LUMN,-1,24-dic-20
LUV,-1,24-dic-20
LVS,-1,24-dic-20
LW,-1,24-dic-20
LYB,-1,24-dic-20
LYV,1,24-dic-20
MA,1,24-dic-20
MAA,1,24-dic-20
MAR,1,24-dic-20
MAS,1,24-dic-20
MCD,-1,24-dic-20
MCHP,1,24-dic-20
MCK,1,24-dic-20
MCO,1,24-dic-20
MDLZ,1,24-dic-20
MDT,1,24-dic-20
MET,1,24-dic-20
MGM,-1,24-dic-20
MHK,1,24-dic-20
MKC,1,24-dic-20
MKTX,1,24-dic-20
MLM,1,24-dic-20
MMC,1,24-dic-20
MMM,1,24-dic-20
MNST,1,24-dic-20
MO,-1,24-dic-20
MOS,-1,24-dic-20
MPC,-1,24-dic-20
MRK,1,24-dic-20
MRO,-1,24-dic-20
MS,-1,24-dic-20
MSCI,1,24-dic-20
MSFT,1,24-dic-20
MSI,-1,24-dic-20
MTB,-1,24-dic-20
MTD,1,24-dic-20
MU,1,24-dic-20
MXIM,1,24-dic-20
NCLH,1,24-dic-20
NDAQ,1,24-dic-20
NEE,1,24-dic-20
NEM,1,24-dic-20
NFLX,-1,24-dic-20
NI,1,24-dic-20
NKE,-1,24-dic-20
NLOK,1,24-dic-20
NLSN,1,24-dic-20
NOC,-1,24-dic-20
NOV,-1,24-dic-20
NOW,1,24-dic-20
NRG,-1,24-dic-20
NSC,1,24-dic-20
NTAP,-1,24-dic-20
NTRS,-1,24-dic-20
NUE,-1,24-dic-20
NVDA,-1,24-dic-20
NVR,1,24-dic-20
NWL,-1,24-dic-20
NWS,1,24-dic-20
NWSA,1,24-dic-20
O,1,24-dic-20
ODFL,1,24-dic-20
OKE,0,24-dic-20
OMC,1,24-dic-20
ORCL,-1,24-dic-20
ORLY,1,24-dic-20
OTIS,1,24-dic-20
OXY,-1,24-dic-20
PAYC,-1,24-dic-20
PAYX,1,24-dic-20
PBCT,-1,24-dic-20
PCAR,1,24-dic-20
PEAK,1,24-dic-20
PEG,1,24-dic-20
PEP,1,24-dic-20
PFE,-1,24-dic-20
PFG,-1,24-dic-20
PG,1,24-dic-20
PGR,1,24-dic-20
PH,1,24-dic-20
PHM,1,24-dic-20
PKG,1,24-dic-20
PKI,1,24-dic-20
PLD,1,24-dic-20
PM,1,24-dic-20
PNC,-1,24-dic-20
PNR,1,24-dic-20
PNW,1,24-dic-20
POOL,-1,24-dic-20
PPG,1,24-dic-20
PPL,1,24-dic-20
PRGO,1,24-dic-20
PRU,-1,24-dic-20
PSA,1,24-dic-20
PSX,-1,24-dic-20
PVH,-1,24-dic-20
PWR,1,24-dic-20
PXD,-1,24-dic-20
PYPL,-1,24-dic-20
QCOM,1,24-dic-20
QRVO,1,24-dic-20
RCL,-1,24-dic-20
RE,-1,24-dic-20
REG,1,24-dic-20
REGN,-1,24-dic-20
RF,1,24-dic-20
RHI,-1,24-dic-20
RJF,-1,24-dic-20
RL,-1,24-dic-20
RMD,1,24-dic-20
ROK,1,24-dic-20
ROL,1,24-dic-20
ROP,1,24-dic-20
ROST,-1,24-dic-20
RSG,1,24-dic-20
RTX,-1,24-dic-20
SBAC,1,24-dic-20
SBUX,-1,24-dic-20
SCHW,-1,24-dic-20
SEE,-1,24-dic-20
SHW,1,24-dic-20
SIVB,-1,24-dic-20
SJM,1,24-dic-20
SLB,-1,24-dic-20
SLG,1,24-dic-20
SNA,1,24-dic-20
SNPS,1,24-dic-20
SO,1,24-dic-20
SPG,1,24-dic-20
SPGI,1,24-dic-20
SRE,-1,24-dic-20
STE,1,24-dic-20
STT,1,24-dic-20
STX,-1,24-dic-20
STZ,1,24-dic-20
SWK,1,24-dic-20
SWKS,1,24-dic-20
SYF,-1,24-dic-20
SYK,1,24-dic-20
SYY,-1,24-dic-20
T,-1,24-dic-20
TAP,1,24-dic-20
TDG,-1,24-dic-20
TDY,-1,24-dic-20
TEL,1,24-dic-20
TER,1,24-dic-20
TFC,-1,24-dic-20
TFX,1,24-dic-20
TGT,1,24-dic-20
TIF,1,24-dic-20
TJX,-1,24-dic-20
TMO,-1,24-dic-20
TMUS,1,24-dic-20
TPR,1,24-dic-20
TROW,1,24-dic-20
TRV,1,24-dic-20
TSCO,-1,24-dic-20
TSN,1,24-dic-20
TT,1,24-dic-20
TTWO,1,24-dic-20
TWTR,-1,24-dic-20
TXN,1,24-dic-20
TXT,-1,24-dic-20
TYL,1,24-dic-20
UA,-1,24-dic-20
UAA,1,24-dic-20
UAL,-1,24-dic-20
UDR,1,24-dic-20
UHS,-1,24-dic-20
ULTA,-1,24-dic-20
UNH,1,24-dic-20
UNM,0,24-dic-20
UNP,1,24-dic-20
UPS,-1,24-dic-20
URI,1,24-dic-20
USB,-1,24-dic-20
V,1,24-dic-20
VAR,1,24-dic-20
VFC,-1,24-dic-20
VIAC,1,24-dic-20
VLO,-1,24-dic-20
VMC,1,24-dic-20
VNO,-1,24-dic-20
VNT,-1,24-dic-20
VRSK,1,24-dic-20
VRSN,1,24-dic-20
VRTX,-1,24-dic-20
VTR,1,24-dic-20
VZ,-1,24-dic-20
WAB,1,24-dic-20
WAT,1,24-dic-20
WBA,-1,24-dic-20
WDC,-1,24-dic-20
WEC,1,24-dic-20
WELL,1,24-dic-20
WFC,-1,24-dic-20
WHR,1,24-dic-20
WLTW,1,24-dic-20
WM,1,24-dic-20
WMB,-1,24-dic-20
WMT,1,24-dic-20
WRB,1,24-dic-20
WRK,1,24-dic-20
WST,1,24-dic-20
WU,1,24-dic-20
WY,1,24-dic-20
WYNN,-1,24-dic-20
XEL,1,24-dic-20
XLNX,0,24-dic-20
XOM,-1,24-dic-20
XRAY,1,24-dic-20
XRX,-1,24-dic-20
XYL,1,24-dic-20
YUM,1,24-dic-20
ZBH,1,24-dic-20
ZBRA,-1,24-dic-20
ZION,-1,24-dic-20
ZTS,1,24-dic-20
AAPL,1,24-dic-20
ADBE,1,24-dic-20
ADI,1,24-dic-20
ADP,1,24-dic-20
ADSK,1,24-dic-20
ALGN,1,24-dic-20
ALXN,-1,24-dic-20
AMAT,1,24-dic-20
AMD,1,24-dic-20
AMGN,-1,24-dic-20
AMZN,-1,24-dic-20
ANSS,1,24-dic-20
ASML,1,24-dic-20
ATVI,1,24-dic-20
AVGO,1,24-dic-20
BIDU,-1,24-dic-20
BIIB,-1,24-dic-20
BKNG,-1,24-dic-20
BMRN,1,24-dic-20
CDNS,1,24-dic-20
CDW,-1,24-dic-20
CERN,1,24-dic-20
CHKP,-1,24-dic-20
CHTR,1,24-dic-20
CMCSA,1,24-dic-20
COST,1,24-dic-20
CPRT,1,24-dic-20
CSCO,1,24-dic-20
CSX,1,24-dic-20
CTAS,-1,24-dic-20
CTSH,1,24-dic-20
CTXS,1,24-dic-20
DLTR,1,24-dic-20
DOCU,1,24-dic-20
DXCM,-1,24-dic-20
EA,1,24-dic-20
EBAY,-1,24-dic-20
EXC,1,24-dic-20
EXPE,1,24-dic-20
FAST,1,24-dic-20
FB,-1,24-dic-20
FISV,1,24-dic-20
FOX,1,24-dic-20
FOXA,1,24-dic-20
GILD,-1,24-dic-20
GOOG,1,24-dic-20
GOOGL,1,24-dic-20
IDXX,1,24-dic-20
ILMN,1,24-dic-20
INCY,-1,24-dic-20
INTC,1,24-dic-20
INTU,1,24-dic-20
ISRG,-1,24-dic-20
JD,-1,24-dic-20
KHC,1,24-dic-20
KLAC,1,24-dic-20
LBTYA,1,24-dic-20
LBTYK,1,24-dic-20
LRCX,1,24-dic-20
LULU,-1,24-dic-20
MAR,1,24-dic-20
MCHP,1,24-dic-20
MDLZ,1,24-dic-20
MELI,1,24-dic-20
MNST,1,24-dic-20
MRNA,-1,24-dic-20
MSFT,1,24-dic-20
MU,1,24-dic-20
MXIM,1,24-dic-20
NFLX,-1,24-dic-20
NTES,1,24-dic-20
NVDA,-1,24-dic-20
NXPI,1,24-dic-20
ORLY,1,24-dic-20
PAYX,1,24-dic-20
PCAR,1,24-dic-20
PDD,1,24-dic-20
PEP,1,24-dic-20
PYPL,-1,24-dic-20
QCOM,1,24-dic-20
REGN,-1,24-dic-20
ROST,-1,24-dic-20
SBUX,-1,24-dic-20
SGEN,-1,24-dic-20
SIRI,1,24-dic-20
SNPS,1,24-dic-20
SPLK,-1,24-dic-20
SWKS,1,24-dic-20
TCOM,-1,24-dic-20
TMUS,1,24-dic-20
TSLA,1,24-dic-20
TTWO,1,24-dic-20
TXN,1,24-dic-20
ULTA,-1,24-dic-20
VRSK,1,24-dic-20
VRSN,1,24-dic-20
VRTX,-1,24-dic-20
WBA,-1,24-dic-20
WDAY,0,24-dic-20
WDC,-1,24-dic-20
XEL,1,24-dic-20
XLNX,0,24-dic-20
ZM,-1,24-dic-20
AAPL,1,24-dic-20
AXP,1,24-dic-20
BA,-1,24-dic-20
CAT,1,24-dic-20
CSCO,1,24-dic-20
CVX,-1,24-dic-20
DIS,1,24-dic-20
DOW,1,24-dic-20
GS,-1,24-dic-20
HD,1,24-dic-20
IBM,1,24-dic-20
INTC,1,24-dic-20
JNJ,1,24-dic-20
JPM,-1,24-dic-20
KO,1,24-dic-20
MCD,-1,24-dic-20
MMM,1,24-dic-20
MRK,1,24-dic-20
MSFT,1,24-dic-20
NKE,-1,24-dic-20
PFE,-1,24-dic-20
PG,1,24-dic-20
RTX,-1,24-dic-20
TRV,1,24-dic-20
UNH,1,24-dic-20
V,1,24-dic-20
VZ,-1,24-dic-20
WBA,-1,24-dic-20
WMT,1,24-dic-20
XOM,-1,24-dic-20
A,1,29-dic-20
AAL,1,29-dic-20
AAP,-1,29-dic-20
AAPL,1,29-dic-20
ABBV,1,29-dic-20
ABC,1,29-dic-20
ABMD,1,29-dic-20
ABT,1,29-dic-20
ACN,1,29-dic-20
ADBE,1,29-dic-20
ADI,1,29-dic-20
ADM,1,29-dic-20
ADP,1,29-dic-20
ADSK,1,29-dic-20
AEE,1,29-dic-20
AEP,1,29-dic-20
AES,1,29-dic-20
AFL,1,29-dic-20
AIG,1,29-dic-20
AIV,-1,29-dic-20
AIZ,1,29-dic-20
AJG,-1,29-dic-20
AKAM,1,29-dic-20
ALB,-1,29-dic-20
ALGN,1,29-dic-20
ALK,1,29-dic-20
ALL,1,29-dic-20
ALLE,1,29-dic-20
ALXN,1,29-dic-20
AMAT,-1,29-dic-20
AMCR,1,29-dic-20
AMD,-1,29-dic-20
AME,1,29-dic-20
AMGN,1,29-dic-20
AMP,1,29-dic-20
AMT,1,29-dic-20
AMZN,1,29-dic-20
ANET,1,29-dic-20
ANSS,1,29-dic-20
ANTM,1,29-dic-20
AON,-1,29-dic-20
AOS,1,29-dic-20
APA,1,29-dic-20
APD,1,29-dic-20
APH,1,29-dic-20
APTV,1,29-dic-20
ARE,1,29-dic-20
ATO,1,29-dic-20
ATVI,-1,29-dic-20
AVB,1,29-dic-20
AVGO,1,29-dic-20
AVY,1,29-dic-20
AWK,1,29-dic-20
AXP,1,29-dic-20
AZO,1,29-dic-20
BA,1,29-dic-20
BAC,1,29-dic-20
BAX,1,29-dic-20
BBY,1,29-dic-20
BDX,1,29-dic-20
BEN,-1,29-dic-20
BF.B,1,29-dic-20
BIIB,1,29-dic-20
BIO,1,29-dic-20
BK,-1,29-dic-20
BKNG,1,29-dic-20
BKR,1,29-dic-20
BLK,1,29-dic-20
BLL,1,29-dic-20
BMY,1,29-dic-20
BR,1,29-dic-20
BRK.B,1,29-dic-20
BSX,1,29-dic-20
BWA,-1,29-dic-20
BXP,1,29-dic-20
C,-1,29-dic-20
CAG,1,29-dic-20
CAH,1,29-dic-20
CARR,1,29-dic-20
CAT,1,29-dic-20
CB,-1,29-dic-20
CBOE,1,29-dic-20
CBRE,1,29-dic-20
CCI,1,29-dic-20
CCL,1,29-dic-20
CDNS,1,29-dic-20
CDW,1,29-dic-20
CE,1,29-dic-20
CERN,1,29-dic-20
CF,1,29-dic-20
CFG,-1,29-dic-20
CHD,1,29-dic-20
CHRW,1,29-dic-20
CHTR,1,29-dic-20
CI,1,29-dic-20
CINF,1,29-dic-20
CL,1,29-dic-20
CLX,1,29-dic-20
CMA,-1,29-dic-20
CMCSA,-1,29-dic-20
CME,-1,29-dic-20
CMG,1,29-dic-20
CMI,1,29-dic-20
CMS,1,29-dic-20
CNC,1,29-dic-20
CNP,1,29-dic-20
COF,-1,29-dic-20
COG,-1,29-dic-20
COO,1,29-dic-20
COP,1,29-dic-20
COST,1,29-dic-20
CPB,1,29-dic-20
CPRT,1,29-dic-20
CRM,-1,29-dic-20
CSCO,1,29-dic-20
CSX,1,29-dic-20
CTAS,1,29-dic-20
CTLT,1,29-dic-20
CTSH,-1,29-dic-20
CTVA,1,29-dic-20
CTXS,1,29-dic-20
CVS,1,29-dic-20
CVX,1,29-dic-20
CXO,1,29-dic-20
D,1,29-dic-20
DAL,1,29-dic-20
DD,1,29-dic-20
DE,1,29-dic-20
DFS,-1,29-dic-20
DG,1,29-dic-20
DGX,-1,29-dic-20
DHI,1,29-dic-20
DHR,1,29-dic-20
